"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MTH_2020-12-31",0.7745683393117524
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MTH_2021-12-31",0.7837561088844668
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MTH_2022-12-31",0.7929504863641449
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MTH_2023-12-31",0.8015020723682581
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MTH_2024-09-30",0.35203492669332564
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MHO_2020-12-31",0.7949350600555216
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MHO_2021-12-31",0.7967928348011143
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MHO_2022-12-31",0.8157382965570986
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MHO_2023-12-31",0.8311935806457139
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MHO_2024-09-30",0.4216954156543332
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","METCB_2020-12-31",0.8706241960451919
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","METCB_2021-12-31",0.9313338284981765
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","METCB_2022-12-31",0.9161312592814879
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","METCB_2023-12-31",0.9279124068761081
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","METCB_2024-09-30",0.4375087223554273
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MCRI_2020-12-31",0.8274861981742458
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MCRI_2021-12-31",0.8780180997284626
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MCRI_2022-12-31",0.8880063727888513
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MCRI_2023-12-31",0.878020061330108
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MCRI_2024-09-30",0.3839174687127369
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MATX_2020-12-31",0.8140533921534612
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MATX_2021-12-31",0.8816025688843437
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MATX_2022-12-31",0.8974935757671877
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MATX_2023-12-31",0.9027017711829242
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","MATX_2024-09-30",0.432937059917065
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","KAI_2020-12-31",0.849705466085926
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","KAI_2021-12-31",0.852185020367465
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","KAI_2022-12-31",0.892651315581188
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","KAI_2023-12-31",0.9154466920625589
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","KAI_2024-09-30",0.42698171426727244
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2020-12-31",0.5011531617334511
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2021-12-31",0.5600928136658107
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2022-09-30",0.4276191918578312
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2022-12-31",0.663095390442314
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2023-12-31",0.7636846930734397
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","JBI_2024-09-30",0.4392444651688454
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","IDCC_2020-12-31",0.7426547147011762
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","IDCC_2021-12-31",0.7184509407728734
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","IDCC_2022-12-31",0.7273533926886748
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","IDCC_2023-12-31",0.6655787817656013
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","IDCC_2024-09-30",0.28980473743994367
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HDSN_2020-12-31",0.6227016522324598
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HDSN_2021-12-31",0.7457877121761879
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HDSN_2022-12-31",0.849359922487767
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HDSN_2023-12-31",0.9006089657284498
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HDSN_2024-09-30",0.41256296612355764
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HCKT_2020-12-31",0.7135469846582513
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HCKT_2021-12-31",0.746255974687522
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HCKT_2022-12-31",0.5989049998508329
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HCKT_2023-12-31",0.6673809830971447
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","HCKT_2024-09-30",0.3690522462721502
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","GRBK_2020-12-31",0.8085483020553508
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","GRBK_2021-12-31",0.775916317889521
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","GRBK_2022-12-31",0.817434919436447
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","GRBK_2023-12-31",0.8272688811198188
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","GRBK_2024-09-30",0.4226679876723897
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","FWRD_2020-12-31",0.8351437678830359
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","FWRD_2021-12-31",0.8601625848872909
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","FWRD_2022-12-31",0.7934599021165526
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","FWRD_2023-12-31",0.5776867673028862
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","FWRD_2024-09-30",0.111518843955012
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","EVRI_2020-12-31",0.4020575191513831
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","EVRI_2021-12-31",0.5524779398764024
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","EVRI_2022-12-31",0.5702675260505722
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","EVRI_2023-12-31",0.5714943391528292
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31","EVRI_2024-09-30",0.28569200992920474
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.20784687379185218
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2022-12-31",0.32947986410325897
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999993
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","UHG_2021-12-31",0.15099450885956645
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","UHG_2022-12-31",0.08996686262096905
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","UHG_2023-12-31",-0.1801776141239942
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2022-12-31",0.3294798641032589
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999996
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","XPEL_2021-12-31",-0.15801455773875783
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","XPEL_2022-12-31",0.4163102002084386
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","XPEL_2023-12-31",0.5733896390560009
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.20784687379185207
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999994
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","TH_2021-12-31",-0.29504151124537736
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","TH_2022-12-31",-0.11418350501233519
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","TH_2023-12-31",0.2003470843045393
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2022-12-31",0.3294798641032588
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999997
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","SHLS_2021-12-31",0.37078600188154404
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","SHLS_2022-12-31",0.30743659274436913
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","SHLS_2023-12-31",0.2772625414679512
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.20784687379185224
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999999
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","NRC_2021-12-31",0.5322251741341711
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","NRC_2022-12-31",-0.2379241332480211
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","NRC_2023-12-31",-0.5040029066638831
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2022-12-31",0.32947986410325875
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MTH_2021-12-31",0.20359162236875195
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MTH_2022-12-31",0.2873902938005146
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MTH_2023-12-31",0.7555800576965029
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.20784687379185213
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2022-12-31",0.32947986410325886
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MHO_2021-12-31",0.35220081368502
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MHO_2022-12-31",0.5549732722625486
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MHO_2023-12-31",0.701059539381575
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","METCB_2021-12-31",-0.4767853055075988
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","METCB_2022-12-31",-0.5101876829057312
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","METCB_2023-12-31",-0.19596814451320257
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.20784687379185215
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MCRI_2021-12-31",-0.6545860807081564
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MCRI_2022-12-31",-0.3318787339712335
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MCRI_2023-12-31",-0.4431914367371738
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999998
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MATX_2021-12-31",-0.0723867383662598
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MATX_2022-12-31",0.5221068219253591
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","MATX_2023-12-31",0.6937178860517442
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","KAI_2021-12-31",-0.3844196245934317
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","KAI_2022-12-31",0.11668356037649397
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","KAI_2023-12-31",0.38590078957754537
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","JBI_2021-12-31",0.07314089978732527
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","JBI_2022-12-31",0.12775093512700586
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","JBI_2023-12-31",0.010738435417571666
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","IDCC_2021-12-31",-0.2575926299037516
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","IDCC_2022-12-31",-0.21101907095557432
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","IDCC_2023-12-31",-0.23065117622747416
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HDSN_2021-12-31",0.14148296121427056
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HDSN_2022-12-31",-0.056352847127385315
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HDSN_2023-12-31",0.7836473592550117
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HCKT_2021-12-31",-0.2579003772435126
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HCKT_2022-12-31",-0.5427934753741814
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","HCKT_2023-12-31",0.25424053451051754
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","GRBK_2021-12-31",-0.2878467487155837
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","GRBK_2022-12-31",0.13898492989088618
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","GRBK_2023-12-31",0.6891913103330415
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2023-12-31",0.9999999999999991
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","FWRD_2021-12-31",-0.2843730982638876
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","FWRD_2022-12-31",-0.007510325156998046
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","FWRD_2023-12-31",0.21349347583495992
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","DIOD_2021-12-31",-0.2078468737918521
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","EVRI_2021-12-31",-0.1782136545212121
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","EVRI_2022-12-31",0.3677246166775109
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","CHG","DIOD","2023-12-31","EVRI_2023-12-31",0.2449455996859268
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2020-12-31",0.9047351169076544
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2021-12-31",0.9628104060953177
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2022-12-31",0.9834570639101773
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2023-12-31",1.0000000000000002
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2024-09-30",0.34734165053087296
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","UHG_2020-12-31",0.4061161202671339
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","UHG_2021-12-31",0.5252962302237515
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","UHG_2022-12-31",0.5635323442580898
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","UHG_2023-12-31",0.4230382123584623
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","UHG_2024-09-30",0.286087701693269
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2024-09-30",0.3473416505308729
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","XPEL_2020-12-31",0.7977851748644418
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","XPEL_2021-12-31",0.772060851601855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","XPEL_2022-12-31",0.8293441462469303
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","XPEL_2023-12-31",0.8568920877042367
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","XPEL_2024-09-30",0.3455697752083954
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","DIOD_2021-12-31",0.962810406095318
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","TH_2020-12-31",0.5788468666073215
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","TH_2021-12-31",0.6092398014701127
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","TH_2022-12-31",0.7111242477742887
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","TH_2023-12-31",0.8117673410185691
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","TH_2024-09-30",0.3270098147254815
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","SHLS_2020-12-31",0.05512652433982525
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","SHLS_2021-12-31",0.3010861445299044
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","SHLS_2022-12-31",0.7429140269681098
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","SHLS_2023-12-31",0.8166115626364754
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","SHLS_2024-09-30",0.3009758018508986
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","NRC_2020-12-31",0.6943962037301186
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","NRC_2021-12-31",0.7599215353776797
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","NRC_2022-12-31",0.7214425863408932
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","NRC_2023-12-31",0.6465207491726922
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","NRC_2024-09-30",0.28368991398407106
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MTH_2020-12-31",0.766033662724873
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MTH_2021-12-31",0.7740764219208414
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MTH_2022-12-31",0.7897317366263852
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MTH_2023-12-31",0.80771900217267
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MTH_2024-09-30",0.27970869737255827
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MHO_2020-12-31",0.7580638079574865
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MHO_2021-12-31",0.7743695198694124
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MHO_2022-12-31",0.7973683562162484
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MHO_2023-12-31",0.8274163359414873
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","MHO_2024-09-30",0.34300353574982273
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","METCB_2020-12-31",0.8750632054969895
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2023-12-31","METCB_2021-12-31",0.9191158229685077
